Customer ID,Last Purchase Date,Total Number of Purchases,Total Spend (Monetary Value),Account Created Date
C07518,2024-03-04 17:29:59.452452,5,92.9521525045198,2024-07-05 17:29:59.452452
C07519,2023-09-04 17:29:59.452452,5,620.957916021228,2024-05-13 17:29:59.452452
C07520,2024-01-19 17:29:59.452452,8,303.34459594034786,2020-10-03 17:29:59.452452
C07521,2024-01-06 17:29:59.452452,2,186.82023561411765,2024-01-20 17:29:59.452452
C07522,2024-07-17 17:29:59.452452,6,358.6683444183875,2023-11-18 17:29:59.452452
C07523,2023-10-28 17:29:59.452452,9,146.24463131954406,2022-08-29 17:29:59.452452
C07524,2023-04-22 17:29:59.452452,3,349.5952599924185,2024-04-25 17:29:59.452452
C07525,2024-01-13 17:29:59.452452,2,121.89094957156057,2022-10-18 17:29:59.452452
C07526,2023-03-10 17:29:59.452452,4,539.0069722622325,2023-10-04 17:29:59.452452
C07527,2024-04-24 17:29:59.452452,3,171.624408813032,2020-07-01 17:29:59.452452
C07528,2023-12-01 17:29:59.452452,4,171.21461536418323,2023-05-05 17:29:59.452452
C07529,2023-08-26 17:29:59.452452,4,267.6302760169015,2022-06-21 17:29:59.452452
C07530,2024-04-08 17:29:59.452452,4,465.4510196466341,2023-05-21 17:29:59.452452
C07531,2024-06-13 17:29:59.452452,6,90.02619776823909,2023-09-12 17:29:59.452452
C07532,2023-11-20 17:29:59.452452,2,337.7864753369904,2024-05-19 17:29:59.452452
C07533,2024-08-26 17:29:59.452452,2,133.06058173675325,2023-02-27 17:29:59.452452
C07534,2024-05-19 17:29:59.452452,10,85.24970509072207,2024-07-27 17:29:59.452452
C07535,2023-01-13 17:29:59.452452,1,62.37068522997202,2023-05-22 17:29:59.452452
C07536,2022-12-18 17:29:59.452452,2,427.0564520715184,2021-08-08 17:29:59.452452
C07537,2022-10-26 17:29:59.452452,7,787.0074415210895,2023-11-18 17:29:59.452452
C07538,2024-01-14 17:29:59.452452,1,464.7750079897765,2022-10-31 17:29:59.452452
C07539,2023-10-20 17:29:59.452452,6,984.7562925837944,2022-11-21 17:29:59.452452
C07540,2024-08-06 17:29:59.452452,1,463.49219801260654,2021-02-09 17:29:59.452452
C07541,2024-02-07 17:29:59.452452,2,105.31488051555017,2024-05-27 17:29:59.452452
C07542,2024-06-14 17:29:59.452452,6,531.16622919868,2021-02-06 17:29:59.452452
C07543,2024-04-24 17:29:59.452452,6,824.8268280674711,2022-01-25 17:29:59.452452
C07544,2020-12-11 17:29:59.452452,7,646.6467448706605,2022-12-20 17:29:59.452452
C07545,2024-07-10 17:29:59.452452,6,98.81476819528508,2022-03-02 17:29:59.452452
C07546,2024-09-01 17:29:59.452452,1,733.3304316945068,2023-07-12 17:29:59.452452
C07547,2023-03-14 17:29:59.452452,3,526.1966356509965,2023-02-20 17:29:59.452452
C07548,2024-06-19 17:29:59.452452,3,749.0490163514552,2021-11-22 17:29:59.452452
C07549,2023-07-08 17:29:59.452452,3,472.0602799789552,2021-12-18 17:29:59.452452
C07550,2023-05-26 17:29:59.452452,4,193.9869845446909,2023-07-05 17:29:59.452452
C07551,2020-10-24 17:29:59.452452,1,182.37488009561497,2021-07-20 17:29:59.452452
C07552,2023-10-26 17:29:59.452452,3,349.25848962424305,2021-08-31 17:29:59.452452
C07553,2023-03-30 17:29:59.452452,8,549.0761146415191,2024-05-27 17:29:59.452452
C07554,2023-11-05 17:29:59.452452,4,61.38238003876852,2022-12-09 17:29:59.452452
C07555,2023-03-29 17:29:59.452452,1,494.88922022591123,2021-11-16 17:29:59.452452
C07556,2023-10-29 17:29:59.452452,2,456.9065575687635,2023-01-18 17:29:59.452452
C07557,2024-05-02 17:29:59.452452,8,965.9149891832237,2023-03-25 17:29:59.452452
C07558,2023-12-07 17:29:59.452452,10,111.75066594175888,2020-11-17 17:29:59.452452
C07559,2024-01-24 17:29:59.452452,6,575.4432560618494,2022-11-19 17:29:59.452452
C07560,2023-09-07 17:29:59.452452,1,705.1507871027168,2021-01-09 17:29:59.452452
C07561,2023-09-14 17:29:59.452452,6,783.7227868323286,2024-05-11 17:29:59.452452
C07562,2023-07-02 17:29:59.452452,10,238.32522301307836,2020-10-07 17:29:59.452452
C07563,2024-05-29 17:29:59.452452,3,187.60270227109083,2023-05-01 17:29:59.452452
C07564,2023-09-20 17:29:59.452452,10,250.80018692691354,2020-08-24 17:29:59.452452
C07565,2024-07-08 17:29:59.452452,8,151.96446142414948,2023-11-02 17:29:59.452452
C07566,2022-12-23 17:29:59.452452,3,475.4358905530845,2021-03-13 17:29:59.452452
C07567,2022-05-24 17:29:59.452452,3,145.11068195471694,2024-08-06 17:29:59.452452
C07568,2024-02-04 17:29:59.452452,6,464.63714109590603,2022-05-16 17:29:59.452452
C07569,2022-11-13 17:29:59.452452,1,995.6968807875753,2024-07-28 17:29:59.452452
C07570,2023-10-26 17:29:59.452452,1,55.652211727837035,2024-09-25 17:29:59.452452
C07571,2023-12-19 17:29:59.452452,8,150.07763658184246,2024-02-14 17:29:59.452452
C07572,2024-06-14 17:29:59.452452,1,213.57208772305748,2024-06-01 17:29:59.452452
C07573,2024-09-06 17:29:59.452452,2,332.39335268782395,2022-12-29 17:29:59.452452
C07574,2022-10-17 17:29:59.452452,1,119.94801095538139,2024-04-13 17:29:59.452452
C07575,2024-06-05 17:29:59.452452,4,58.961309247560614,2021-02-18 17:29:59.452452
C07576,2024-08-19 17:29:59.452452,6,134.7970686545292,2024-08-17 17:29:59.452452
C07577,2023-10-31 17:29:59.452452,1,115.78230407639273,2022-12-03 17:29:59.452452
C07578,2023-02-09 17:29:59.452452,2,405.1820869850927,2021-05-27 17:29:59.452452
C07579,2022-09-26 17:29:59.452452,3,176.10150552119245,2024-01-24 17:29:59.452452
C07580,2023-09-05 17:29:59.452452,3,631.3451374020497,2023-02-27 17:29:59.452452
C07581,2022-12-13 17:29:59.452452,8,562.1601063578688,2020-06-05 17:29:59.452452
C07582,2023-10-15 17:29:59.452452,1,653.9788912754017,2023-03-27 17:29:59.452452
C07583,2024-01-04 17:29:59.452452,1,662.2317509014845,2022-12-17 17:29:59.452452
C07584,2024-08-26 17:29:59.452452,6,229.2808972451651,2022-10-17 17:29:59.452452
C07585,2023-11-02 17:29:59.452452,6,173.84757658067815,2020-12-01 17:29:59.452452
C07586,2023-03-14 17:29:59.452452,2,398.13464298519824,2023-04-29 17:29:59.452452
C07587,2023-11-26 17:29:59.452452,5,152.65825997863465,2024-09-01 17:29:59.452452
C07588,2023-05-29 17:29:59.452452,3,153.0731417155816,2024-02-12 17:29:59.452452
C07589,2024-08-15 17:29:59.452452,2,299.925385266567,2021-01-30 17:29:59.452452
C07590,2024-01-03 17:29:59.452452,1,678.4693329062078,2023-02-11 17:29:59.452452
C07591,2024-08-05 17:29:59.452452,1,806.3236134242095,2024-02-08 17:29:59.452452
C07592,2022-11-09 17:29:59.452452,2,623.8577033276792,2024-06-08 17:29:59.452452
C07593,2022-12-01 17:29:59.452452,2,458.4080611529765,2022-03-20 17:29:59.452452
C07594,2022-12-05 17:29:59.452452,1,105.73339478985488,2021-10-13 17:29:59.452452
C07595,2024-06-18 17:29:59.452452,2,470.81526315997195,2023-08-01 17:29:59.452452
C07596,2022-06-09 17:29:59.452452,6,846.8306253587382,2021-04-15 17:29:59.452452
C07597,2024-08-18 17:29:59.452452,1,797.8562925959628,2020-11-13 17:29:59.452452
C07598,2024-01-28 17:29:59.452452,3,333.10217332781536,2022-09-15 17:29:59.452452
C07599,2020-12-11 17:29:59.452452,3,907.9622927555145,2022-04-11 17:29:59.452452
C07600,2024-01-19 17:29:59.452452,4,700.7429944974745,2023-04-25 17:29:59.452452
C07601,2023-05-14 17:29:59.452452,2,275.69358525246196,2024-07-17 17:29:59.452452
C07602,2024-03-28 17:29:59.452452,4,458.8685380974819,2023-08-24 17:29:59.452452
C07603,2024-04-30 17:29:59.452452,3,359.4198763213582,2023-05-22 17:29:59.452452
C07604,2021-09-05 17:29:59.452452,8,180.81419566251066,2023-01-07 17:29:59.452452
C07605,2023-12-08 17:29:59.452452,5,132.06899155564307,2022-03-01 17:29:59.452452
C07606,2023-09-23 17:29:59.452452,6,95.4945684157353,2022-03-08 17:29:59.452452
C07607,2024-07-28 17:29:59.452452,1,627.0522249197003,2024-04-04 17:29:59.452452
C07608,2023-07-14 17:29:59.452452,6,258.9141814689318,2021-09-02 17:29:59.452452
C07609,2023-12-17 17:29:59.452452,6,338.64834105250975,2022-04-11 17:29:59.452452
C07610,2024-03-20 17:29:59.452452,1,175.91290851551105,2023-04-21 17:29:59.452452
C07611,2024-01-25 17:29:59.452452,9,73.46347927509035,2021-07-06 17:29:59.452452
C07612,2023-10-31 17:29:59.452452,8,62.512817692044074,2021-05-22 17:29:59.452452
C07613,2022-06-07 17:29:59.452452,3,164.9064418487673,2023-03-11 17:29:59.452452
C07614,2024-01-04 17:29:59.452452,10,484.4771132356153,2024-03-01 17:29:59.452452
C07615,2024-03-27 17:29:59.452452,4,127.14888814833749,2024-04-05 17:29:59.452452
C07616,2023-11-09 17:29:59.452452,2,453.0652888796054,2024-06-13 17:29:59.452452
C07617,2023-12-08 17:29:59.452452,3,436.1120991155748,2022-10-18 17:29:59.452452
C07618,2023-02-25 17:29:59.452452,1,160.15948596016761,2024-01-30 17:29:59.452452
C07619,2021-03-01 17:29:59.452452,9,467.5669035204276,2022-04-26 17:29:59.452452
C07620,2024-05-07 17:29:59.452452,6,132.98121574187752,2023-08-19 17:29:59.452452
C07621,2023-01-02 17:29:59.452452,1,884.1100497360476,2023-09-09 17:29:59.452452
C07622,2024-04-14 17:29:59.452452,6,199.07477394110902,2022-11-29 17:29:59.452452
C07623,2024-07-17 17:29:59.452452,5,194.46823750846917,2023-05-13 17:29:59.452452
C07624,2022-12-31 17:29:59.452452,1,655.0337779569032,2022-11-01 17:29:59.452452
C07625,2024-05-19 17:29:59.452452,3,984.1827868195046,2024-05-07 17:29:59.452452
C07626,2023-02-09 17:29:59.452452,10,213.26954849123163,2023-12-05 17:29:59.452452
C07627,2023-08-01 17:29:59.452452,9,158.63805149845285,2023-09-05 17:29:59.452452
C07628,2023-10-28 17:29:59.452452,9,452.060621897827,2022-11-27 17:29:59.452452
C07629,2021-02-21 17:29:59.452452,2,493.7976101009568,2019-12-11 17:29:59.452452
C07630,2022-11-28 17:29:59.452452,6,172.16991081329985,2022-04-11 17:29:59.452452
C07631,2024-08-26 17:29:59.452452,4,179.57494209786248,2021-06-15 17:29:59.452452
C07632,2023-08-17 17:29:59.452452,4,841.737024929899,2021-02-20 17:29:59.452452
C07633,2024-04-17 17:29:59.452452,6,270.2216623707102,2021-03-10 17:29:59.452452
C07634,2021-03-18 17:29:59.452452,1,170.21038484459297,2024-02-07 17:29:59.452452
C07635,2022-10-16 17:29:59.452452,3,850.3185880312337,2024-05-14 17:29:59.452452
C07636,2024-06-13 17:29:59.452452,1,827.047347106246,2023-09-01 17:29:59.452452
C07637,2023-11-18 17:29:59.452452,1,420.2481031430112,2022-05-18 17:29:59.452452
C07638,2022-10-11 17:29:59.452452,2,66.27977032461757,2023-11-18 17:29:59.452452
C07639,2023-10-11 17:29:59.452452,9,140.89027681873446,2024-03-23 17:29:59.452452
C07640,2024-01-07 17:29:59.452452,3,640.6219359138427,2023-06-19 17:29:59.452452
C07641,2023-11-22 17:29:59.452452,3,333.46688849407883,2022-12-18 17:29:59.452452
C07642,2024-09-05 17:29:59.452452,9,755.5441909754502,2024-06-18 17:29:59.452452
C07643,2024-08-06 17:29:59.452452,5,409.64062171017747,2022-09-11 17:29:59.452452
C07644,2024-03-01 17:29:59.452452,1,83.99478197589177,2023-01-22 17:29:59.452452
C07645,2024-05-08 17:29:59.452452,3,356.51575258066697,2024-06-13 17:29:59.452452
C07646,2023-09-28 17:29:59.452452,6,161.7062628070865,2023-07-13 17:29:59.452452
C07647,2024-06-07 17:29:59.452452,1,813.776766458033,2024-05-11 17:29:59.452452
C07648,2023-12-11 17:29:59.452452,9,76.32680726629525,2021-07-05 17:29:59.452452
C07649,2024-01-21 17:29:59.452452,5,253.72523268799281,2022-11-10 17:29:59.452452
C07650,2023-12-20 17:29:59.452452,6,384.8529114695566,2022-08-31 17:29:59.452452
C07651,2024-08-30 17:29:59.452452,1,253.98558139979235,2024-04-17 17:29:59.452452
C07652,2024-02-23 17:29:59.452452,7,225.93220236149665,2022-10-26 17:29:59.452452
C07653,2024-07-01 17:29:59.452452,5,306.6737415385026,2019-11-16 17:29:59.452452
C07654,2023-05-26 17:29:59.452452,4,86.19541131960253,2022-04-18 17:29:59.452452
C07655,2023-05-06 17:29:59.452452,7,285.00037641242193,2023-04-26 17:29:59.452452
C07656,2023-02-07 17:29:59.452452,9,56.18092054498874,2022-08-21 17:29:59.452452
C07657,2023-01-05 17:29:59.452452,2,338.84767727732344,2023-10-04 17:29:59.452452
C07658,2023-08-16 17:29:59.452452,3,381.9314517079559,2022-10-17 17:29:59.452452
C07659,2023-10-27 17:29:59.452452,2,837.7479890814244,2024-07-28 17:29:59.452452
C07660,2023-08-09 17:29:59.452452,2,65.30912280573278,2024-04-04 17:29:59.452452
C07661,2024-01-08 17:29:59.452452,8,391.33996598674753,2023-09-13 17:29:59.452452
C07662,2023-06-20 17:29:59.452452,1,114.96488294659734,2023-06-10 17:29:59.452452
C07663,2023-08-17 17:29:59.452452,3,223.18138285332844,2023-09-30 17:29:59.452452
C07664,2023-11-22 17:29:59.452452,3,296.2845488970151,2022-02-12 17:29:59.452452
C07665,2024-08-24 17:29:59.452452,8,161.3201654292577,2022-12-10 17:29:59.452452
C07666,2024-03-10 17:29:59.452452,10,171.81266757004974,2023-07-06 17:29:59.452452
C07667,2023-04-04 17:29:59.452452,4,163.14109796789455,2022-09-16 17:29:59.452452
C07668,2023-05-10 17:29:59.452452,5,937.7422752555892,2024-07-29 17:29:59.452452
C07669,2022-10-10 17:29:59.452452,6,67.7222116138758,2022-11-13 17:29:59.452452
C07670,2024-07-19 17:29:59.452452,6,376.93434045608717,2024-06-11 17:29:59.452452
C07671,2023-02-05 17:29:59.452452,3,101.21922420494391,2023-09-05 17:29:59.452452
C07672,2024-01-14 17:29:59.452452,6,356.7535338016294,2024-01-28 17:29:59.452452
C07673,2022-12-07 17:29:59.452452,4,556.5925340338888,2022-11-18 17:29:59.452452
C07674,2024-07-05 17:29:59.452452,6,414.29799586249976,2024-05-02 17:29:59.452452
C07675,2023-11-25 17:29:59.452452,6,281.0928267669817,2023-03-09 17:29:59.452452
C07676,2024-08-19 17:29:59.452452,9,344.0136664179854,2021-05-22 17:29:59.452452
C07677,2023-04-11 17:29:59.452452,4,439.41454099144767,2024-02-24 17:29:59.452452
C07678,2022-04-13 17:29:59.452452,5,80.2689409426916,2023-07-30 17:29:59.452452
C07679,2024-06-23 17:29:59.452452,10,798.4222675709144,2023-04-02 17:29:59.452452
C07680,2024-01-28 17:29:59.452452,3,391.15751958189423,2022-12-20 17:29:59.452452
C07681,2022-01-26 17:29:59.452452,2,167.5125416898759,2024-08-07 17:29:59.452452
C07682,2024-08-23 17:29:59.452452,6,294.29804034973444,2019-11-06 17:29:59.452452
C07683,2023-09-10 17:29:59.452452,6,725.2583823172289,2020-04-10 17:29:59.452452
C07684,2024-01-22 17:29:59.452452,1,262.4646870912771,2022-10-01 17:29:59.452452
C07685,2024-02-26 17:29:59.452452,6,133.93475634403683,2023-04-24 17:29:59.452452
C07686,2022-11-04 17:29:59.452452,7,306.31277396059863,2023-12-03 17:29:59.452452
C07687,2023-01-15 17:29:59.452452,4,462.04189607978856,2021-10-02 17:29:59.452452
C07688,2023-12-04 17:29:59.452452,5,409.14228632556956,2023-12-02 17:29:59.452452
C07689,2023-12-23 17:29:59.452452,3,569.4818212193262,2021-12-07 17:29:59.452452
C07690,2023-09-23 17:29:59.452452,7,71.59881965856661,2024-08-25 17:29:59.452452
C07691,2024-06-06 17:29:59.452452,5,338.00290334823615,2023-12-30 17:29:59.452452
C07692,2023-06-19 17:29:59.452452,2,288.04777045365796,2023-06-03 17:29:59.452452
C07693,2024-01-06 17:29:59.452452,5,726.5126556556818,2023-06-10 17:29:59.452452
C07694,2023-12-28 17:29:59.452452,3,493.3998568599014,2022-11-10 17:29:59.452452
C07695,2022-08-25 17:29:59.452452,1,92.10698987579981,2020-02-06 17:29:59.452452
C07696,2022-10-30 17:29:59.452452,1,689.8545858597073,2021-12-23 17:29:59.452452
C07697,2023-11-04 17:29:59.452452,3,117.72582913636961,2023-09-02 17:29:59.452452
C07698,2023-09-03 17:29:59.452452,6,818.3377402173915,2021-04-12 17:29:59.452452
C07699,2024-04-11 17:29:59.452452,4,612.4534266616739,2023-11-10 17:29:59.452452
C07700,2024-03-01 17:29:59.452452,2,177.55407898470793,2024-04-25 17:29:59.452452
C07701,2021-05-10 17:29:59.452452,6,818.5882175010652,2023-09-16 17:29:59.452452
C07702,2023-05-18 17:29:59.452452,1,484.9215875366727,2022-04-28 17:29:59.452452
C07703,2023-02-13 17:29:59.452452,6,390.3669213877527,2023-05-12 17:29:59.452452
C07704,2024-03-27 17:29:59.452452,2,151.5977748486166,2022-05-04 17:29:59.452452
C07705,2024-08-18 17:29:59.452452,5,308.08079869049436,2022-06-05 17:29:59.452452
C07706,2024-05-27 17:29:59.452452,3,336.06785705895356,2023-05-30 17:29:59.452452
C07707,2023-10-30 17:29:59.452452,2,360.50097489864083,2019-12-19 17:29:59.452452
C07708,2022-11-30 17:29:59.452452,6,116.36484955798859,2023-06-29 17:29:59.452452
C07709,2023-11-03 17:29:59.452452,6,370.9547907311882,2022-03-14 17:29:59.452452
C07710,2023-07-10 17:29:59.452452,2,615.9877330143207,2021-02-11 17:29:59.452452
C07711,2024-01-06 17:29:59.452452,2,695.5266893079425,2023-02-28 17:29:59.452452
C07712,2023-12-27 17:29:59.452452,3,172.68205412870344,2021-05-18 17:29:59.452452
C07713,2023-10-22 17:29:59.452452,5,361.6932909104182,2022-07-22 17:29:59.452452
C07714,2024-06-12 17:29:59.452452,7,468.41800042457237,2023-06-28 17:29:59.452452
C07715,2024-06-27 17:29:59.452452,4,413.6699145038608,2023-10-27 17:29:59.452452
C07716,2021-02-03 17:29:59.452452,3,434.088781658832,2023-04-17 17:29:59.452452
C07717,2023-11-13 17:29:59.452452,4,384.13440699260684,2023-07-07 17:29:59.452452
C07718,2021-06-05 17:29:59.452452,2,205.2422670959391,2021-04-16 17:29:59.452452
C07719,2024-05-22 17:29:59.452452,8,181.52319549355926,2020-12-22 17:29:59.452452
C07720,2022-06-06 17:29:59.452452,10,351.65269487119156,2023-11-24 17:29:59.452452
C07721,2024-07-30 17:29:59.452452,5,136.8390095480208,2023-07-13 17:29:59.452452
C07722,2021-09-06 17:29:59.452452,7,603.971920224298,2023-09-19 17:29:59.452452
C07723,2024-05-09 17:29:59.452452,2,687.19806266088,2021-03-17 17:29:59.452452
C07724,2023-01-17 17:29:59.452452,3,878.2825123610901,2023-01-02 17:29:59.452452
C07725,2022-09-01 17:29:59.452452,1,940.67267042293,2022-04-17 17:29:59.452452
C07726,2024-03-22 17:29:59.452452,4,75.59713622438478,2023-07-21 17:29:59.452452
C07727,2024-02-02 17:29:59.452452,1,496.7552420045618,2021-03-12 17:29:59.452452
C07728,2023-12-03 17:29:59.452452,3,666.515236730881,2023-05-08 17:29:59.452452
C07729,2021-09-06 17:29:59.452452,3,742.2294240678921,2021-06-18 17:29:59.452452
C07730,2024-02-01 17:29:59.452452,7,132.16788497638566,2021-09-10 17:29:59.452452
C07731,2023-11-27 17:29:59.452452,2,761.1576762966854,2024-09-26 17:29:59.452452
C07732,2024-02-06 17:29:59.452452,2,349.01430163128873,2023-08-14 17:29:59.452452
C07733,2024-05-06 17:29:59.452452,1,470.4520026072732,2023-06-19 17:29:59.452452
C07734,2023-01-18 17:29:59.452452,1,241.26935333058162,2021-06-06 17:29:59.452452
C07735,2024-04-17 17:29:59.452452,3,60.03746778599397,2024-01-13 17:29:59.452452
C07736,2023-01-28 17:29:59.452452,2,466.8008811033623,2022-01-06 17:29:59.452452
C07737,2020-12-22 17:29:59.452452,2,191.2187620234623,2022-02-18 17:29:59.452452
C07738,2024-06-05 17:29:59.452452,4,898.9130417103214,2023-08-09 17:29:59.452452
C07739,2023-08-03 17:29:59.452452,6,170.34403802347214,2023-05-11 17:29:59.452452
C07740,2024-06-12 17:29:59.452452,9,924.2208443573637,2023-02-13 17:29:59.452452
C07741,2022-11-04 17:29:59.452452,2,887.7158790213821,2023-12-09 17:29:59.452452
C07742,2024-05-18 17:29:59.452452,2,187.9821192227962,2024-08-03 17:29:59.452452
C07743,2022-12-21 17:29:59.452452,3,65.437253640885,2024-06-23 17:29:59.452452
C07744,2024-01-26 17:29:59.452452,4,712.2716671717264,2023-01-24 17:29:59.452452
C07745,2024-08-15 17:29:59.452452,3,555.4712439254396,2024-04-03 17:29:59.452452
C07746,2024-05-27 17:29:59.452452,6,314.1057119851563,2024-07-04 17:29:59.452452
C07747,2024-01-07 17:29:59.452452,4,142.97130963484054,2021-08-12 17:29:59.452452
C07748,2023-04-24 17:29:59.452452,5,398.6247597659777,2024-02-11 17:29:59.452452
C07749,2024-04-16 17:29:59.452452,2,668.9894593077709,2023-01-13 17:29:59.452452
C07750,2022-12-16 17:29:59.452452,3,96.80407066584156,2023-04-04 17:29:59.452452
C07751,2024-05-29 17:29:59.452452,9,262.4069431969142,2023-05-05 17:29:59.452452
C07752,2023-01-15 17:29:59.452452,3,863.0368524393916,2024-02-18 17:29:59.452452
C07753,2024-08-26 17:29:59.452452,2,342.9939678488982,2023-06-29 17:29:59.452452
C07754,2024-04-08 17:29:59.452452,3,63.32479553161619,2024-01-02 17:29:59.452452
C07755,2024-02-23 17:29:59.452452,4,791.8896138196092,2021-06-11 17:29:59.452452
C07756,2023-01-19 17:29:59.452452,9,450.6560246294881,2021-09-19 17:29:59.452452
C07757,2024-03-27 17:29:59.452452,2,845.1826955941494,2023-06-07 17:29:59.452452
C07758,2022-12-12 17:29:59.452452,6,406.14631329576036,2024-06-17 17:29:59.452452
C07759,2022-10-24 17:29:59.452452,7,88.9630653284799,2023-01-25 17:29:59.452452
C07760,2024-07-25 17:29:59.452452,1,880.7523739692662,2022-10-27 17:29:59.452452
C07761,2022-11-07 17:29:59.452452,1,573.0227603628808,2023-09-03 17:29:59.452452
C07762,2024-02-28 17:29:59.452452,9,126.4794009728768,2024-02-11 17:29:59.452452
C07763,2023-12-16 17:29:59.452452,3,120.73488786685283,2023-12-30 17:29:59.452452
C07764,2022-12-03 17:29:59.452452,3,605.4269810769999,2023-02-01 17:29:59.452452
C07765,2023-06-03 17:29:59.452452,7,277.13124189686505,2021-10-20 17:29:59.452452
C07766,2023-05-30 17:29:59.452452,1,700.3391083993964,2023-06-19 17:29:59.452452
C07767,2024-05-09 17:29:59.452452,8,73.14218944879353,2024-02-04 17:29:59.452452
C07768,2024-01-03 17:29:59.452452,2,113.73103644386549,2021-12-23 17:29:59.452452
